"index","bottlecode","wvl","abs"
933,"1190-16",531,0.0344
934,"1190-16",532,0.0344
935,"1190-16",533,0.0344
936,"1190-16",534,0.0343
937,"1190-16",535,0.0343
938,"1190-16",536,0.0343
939,"1190-16",537,0.0343
940,"1190-16",538,0.0344
941,"1190-16",539,0.0345
942,"1190-16",540,0.0344
943,"1190-16",541,0.0344
944,"1190-16",542,0.0344
945,"1190-16",543,0.0344
946,"1190-16",544,0.0344
947,"1190-16",545,0.0344
948,"1190-16",546,0.0344
949,"1190-16",547,0.0343
950,"1190-16",548,0.0341
951,"1190-16",549,0.0339
952,"1190-16",550,0.0338
953,"1190-16",551,0.0338
954,"1190-16",552,0.0337
955,"1190-16",553,0.0336
956,"1190-16",554,0.0335
957,"1190-16",555,0.0335
958,"1190-16",556,0.0334
959,"1190-16",557,0.0328
960,"1190-16",558,0.0326
961,"1190-16",559,0.0324
962,"1190-16",560,0.0323
963,"1190-16",561,0.0322
964,"1190-16",562,0.0322
965,"1190-16",563,0.0321
966,"1190-16",564,0.032
967,"1190-16",565,0.0318
968,"1190-16",566,0.0317
969,"1190-16",567,0.0315
970,"1190-16",568,0.0315
971,"1190-16",569,0.0315
972,"1190-16",570,0.0315
973,"1190-16",571,0.0314
974,"1190-16",572,0.0313
975,"1190-16",573,0.0313
976,"1190-16",574,0.0313
977,"1190-16",575,0.0312
978,"1190-16",576,0.0312
979,"1190-16",577,0.0311
980,"1190-16",578,0.031
981,"1190-16",579,0.0307
982,"1190-16",580,0.0306
983,"1190-16",581,0.0304
984,"1190-16",582,0.0303
985,"1190-16",583,0.0303
986,"1190-16",584,0.0302
987,"1190-16",585,0.0302
988,"1190-16",586,0.0302
989,"1190-16",587,0.0302
990,"1190-16",588,0.0302
991,"1190-16",589,0.0301
992,"1190-16",590,0.03
993,"1190-16",591,0.03
994,"1190-16",592,0.03
995,"1190-16",593,0.0299
996,"1190-16",594,0.0299
997,"1190-16",595,0.03
998,"1190-16",596,0.03
999,"1190-16",597,0.0301
1000,"1190-16",598,0.0301
1001,"1190-16",599,0.0301
1002,"1190-16",600,0.0301
1003,"1190-16",601,0.0301
1004,"1190-16",602,0.0302
1005,"1190-16",603,0.0303
1006,"1190-16",604,0.0303
1007,"1190-16",605,0.0302
1008,"1190-16",606,0.0302
1009,"1190-16",607,0.0302
1010,"1190-16",608,0.03
1011,"1190-16",609,0.0299
1012,"1190-16",610,0.0299
1013,"1190-16",611,0.0299
1014,"1190-16",612,0.0299
1015,"1190-16",613,0.0298
1016,"1190-16",614,0.0297
1017,"1190-16",615,0.0297
1018,"1190-16",616,0.0296
1019,"1190-16",617,0.0295
1020,"1190-16",618,0.0294
1021,"1190-16",619,0.0292
1022,"1190-16",620,0.0291
1023,"1190-16",621,0.029
1024,"1190-16",622,0.0289
1025,"1190-16",623,0.0288
1026,"1190-16",624,0.0288
1027,"1190-16",625,0.0287
1028,"1190-16",626,0.0287
1029,"1190-16",627,0.0287
1030,"1190-16",628,0.0287
1031,"1190-16",629,0.0286
1032,"1190-16",630,0.0286
1033,"1190-16",631,0.0285
1034,"1190-16",632,0.0286
1035,"1190-16",633,0.0286
1036,"1190-16",634,0.0286
1037,"1190-16",635,0.0286
1038,"1190-16",636,0.0287
1039,"1190-16",637,0.0288
1040,"1190-16",638,0.0288
1041,"1190-16",639,0.0288
1042,"1190-16",640,0.0288
1043,"1190-16",641,0.0288
1044,"1190-16",642,0.0287
1045,"1190-16",643,0.0286
1046,"1190-16",644,0.0286
1047,"1190-16",645,0.0285
1048,"1190-16",646,0.0284
1049,"1190-16",647,0.0282
1050,"1190-16",648,0.028
1051,"1190-16",649,0.0279
1052,"1190-16",650,0.0278
1053,"1190-16",651,0.0277
1054,"1190-16",652,0.0277
1055,"1190-16",653,0.0276
1056,"1190-16",654,0.0276
1057,"1190-16",655,0.0275
1058,"1190-16",656,0.0274
1059,"1190-16",657,0.0273
1060,"1190-16",658,0.0272
1061,"1190-16",659,0.0271
1062,"1190-16",660,0.027
1063,"1190-16",661,0.0269
1064,"1190-16",662,0.0269
1065,"1190-16",663,0.0268
1066,"1190-16",664,0.0268
1067,"1190-16",665,0.0268
1068,"1190-16",666,0.0269
1069,"1190-16",667,0.027
1070,"1190-16",668,0.0271
1071,"1190-16",669,0.0272
1072,"1190-16",670,0.0272
1073,"1190-16",671,0.0274
1074,"1190-16",672,0.0274
1075,"1190-16",673,0.0275
1076,"1190-16",674,0.0276
1077,"1190-16",675,0.0275
1078,"1190-16",676,0.0276
1079,"1190-16",677,0.0277
1080,"1190-16",678,0.0276
1081,"1190-16",679,0.0276
1082,"1190-16",680,0.0276
1083,"1190-16",681,0.0276
1084,"1190-16",682,0.0275
1085,"1190-16",683,0.0275
1086,"1190-16",684,0.0273
1087,"1190-16",685,0.0272
1088,"1190-16",686,0.0271
1089,"1190-16",687,0.0269
1090,"1190-16",688,0.0268
1091,"1190-16",689,0.0267
1092,"1190-16",690,0.0265
1093,"1190-16",691,0.0263
1094,"1190-16",692,0.0262
1095,"1190-16",693,0.0259
1096,"1190-16",694,0.0257
1097,"1190-16",695,0.0255
1098,"1190-16",696,0.0253
1099,"1190-16",697,0.0251
1100,"1190-16",698,0.0249
1101,"1190-16",699,0.0248
1102,"1190-16",700,0.0247
1103,"1190-16",701,0.0245
1104,"1190-16",702,0.0243
1105,"1190-16",703,0.0242
1106,"1190-16",704,0.024
1107,"1190-16",705,0.0239
1108,"1190-16",706,0.0237
1109,"1190-16",707,0.0235
1110,"1190-16",708,0.0233
1111,"1190-16",709,0.0232
1112,"1190-16",710,0.0231
1113,"1190-16",711,0.0231
1114,"1190-16",712,0.023
1115,"1190-16",713,0.0229
1116,"1190-16",714,0.0229
1117,"1190-16",715,0.0228
1118,"1190-16",716,0.0227
1119,"1190-16",717,0.0227
1120,"1190-16",718,0.0227
1121,"1190-16",719,0.0228
1122,"1190-16",720,0.0228
1123,"1190-16",721,0.0227
1124,"1190-16",722,0.0228
1125,"1190-16",723,0.0228
1126,"1190-16",724,0.0228
1127,"1190-16",725,0.0227
1128,"1190-16",726,0.0228
1129,"1190-16",727,0.0229
1130,"1190-16",728,0.0229
1131,"1190-16",729,0.0229
1132,"1190-16",730,0.0228
1133,"1190-16",731,0.0227
1134,"1190-16",732,0.0227
1135,"1190-16",733,0.0227
1136,"1190-16",734,0.0228
1137,"1190-16",735,0.0229
1138,"1190-16",736,0.0222
1139,"1190-16",737,0.0221
1140,"1190-16",738,0.0219
1141,"1190-16",739,0.0218
1142,"1190-16",740,0.0217
1143,"1190-16",741,0.0217
1144,"1190-16",742,0.0217
1145,"1190-16",743,0.0216
1146,"1190-16",744,0.0216
1147,"1190-16",745,0.0215
1148,"1190-16",746,0.0215
1149,"1190-16",747,0.0214
1150,"1190-16",748,0.0214
1151,"1190-16",749,0.0215
1152,"1190-16",750,0.0215
1153,"1190-16",751,0.0215
1154,"1190-16",752,0.0216
1155,"1190-16",753,0.0216
1156,"1190-16",754,0.0217
1157,"1190-16",755,0.0217
1158,"1190-16",756,0.0218
1159,"1190-16",757,0.0219
1160,"1190-16",758,0.0219
1161,"1190-16",759,0.0219
1162,"1190-16",760,0.0219
1163,"1190-16",761,0.0219
1164,"1190-16",762,0.022
1165,"1190-16",763,0.022
1166,"1190-16",764,0.0221
1167,"1190-16",765,0.0221
1168,"1190-16",766,0.0221
1169,"1190-16",767,0.0222
1170,"1190-16",768,0.0221
1171,"1190-16",769,0.0221
1172,"1190-16",770,0.0221
1173,"1190-16",771,0.022
1174,"1190-16",772,0.022
1175,"1190-16",773,0.0219
1176,"1190-16",774,0.0218
1177,"1190-16",775,0.0217
1178,"1190-16",776,0.0216
1179,"1190-16",777,0.0215
1180,"1190-16",778,0.0215
1181,"1190-16",779,0.0214
1182,"1190-16",780,0.0212
1183,"1190-16",781,0.021
1184,"1190-16",782,0.0209
1185,"1190-16",783,0.0208
1186,"1190-16",784,0.0206
1187,"1190-16",785,0.0205
1188,"1190-16",786,0.0203
1189,"1190-16",787,0.0203
1190,"1190-16",788,0.0202
1191,"1190-16",789,0.0201
1192,"1190-16",790,0.0201
1193,"1190-16",791,0.0201
1194,"1190-16",792,0.02
1195,"1190-16",793,0.02
1196,"1190-16",794,0.0199
1197,"1190-16",795,0.0199
1198,"1190-16",796,0.0198
1199,"1190-16",797,0.0198
1200,"1190-16",798,0.0197
1201,"1190-16",799,0.0197
1202,"1190-16",800,0.0195
1203,"1191-16",200,1.0602
1204,"1191-16",201,0.9771
1205,"1191-16",202,0.9317
1206,"1191-16",203,0.8978
1207,"1191-16",204,0.8625
1208,"1191-16",205,0.8357
1209,"1191-16",206,0.8117
1210,"1191-16",207,0.7909
1211,"1191-16",208,0.7708
1212,"1191-16",209,0.753
1213,"1191-16",210,0.7377
1214,"1191-16",211,0.7228
1215,"1191-16",212,0.7087
1216,"1191-16",213,0.6955
1217,"1191-16",214,0.6837
1218,"1191-16",215,0.6718
1219,"1191-16",216,0.6621
1220,"1191-16",217,0.6501
1221,"1191-16",218,0.6405
1222,"1191-16",219,0.6316
1223,"1191-16",220,0.6221
1224,"1191-16",221,0.613
1225,"1191-16",222,0.6051
1226,"1191-16",223,0.5967
1227,"1191-16",224,0.5895
1228,"1191-16",225,0.5818
1229,"1191-16",226,0.5747
1230,"1191-16",227,0.5673
1231,"1191-16",228,0.5611
1232,"1191-16",229,0.5536
1233,"1191-16",230,0.5478
1234,"1191-16",231,0.5416
1235,"1191-16",232,0.5361
1236,"1191-16",233,0.5297
1237,"1191-16",234,0.5245
1238,"1191-16",235,0.5197
1239,"1191-16",236,0.5144
1240,"1191-16",237,0.5093
1241,"1191-16",238,0.5046
1242,"1191-16",239,0.5011
1243,"1191-16",240,0.4971
1244,"1191-16",241,0.4935
1245,"1191-16",242,0.4899
1246,"1191-16",243,0.4876
1247,"1191-16",244,0.4846
1248,"1191-16",245,0.4814
1249,"1191-16",246,0.479
1250,"1191-16",247,0.4765
1251,"1191-16",248,0.4742
1252,"1191-16",249,0.4725
1253,"1191-16",250,0.4696
1254,"1191-16",251,0.4681
1255,"1191-16",252,0.4654
1256,"1191-16",253,0.4635
1257,"1191-16",254,0.4626
1258,"1191-16",255,0.4596
1259,"1191-16",256,0.4582
1260,"1191-16",257,0.4564
1261,"1191-16",258,0.4543
1262,"1191-16",259,0.4523
1263,"1191-16",260,0.4501
1264,"1191-16",261,0.4483
1265,"1191-16",262,0.4454
1266,"1191-16",263,0.4432
1267,"1191-16",264,0.4412
1268,"1191-16",265,0.4389
1269,"1191-16",266,0.4367
1270,"1191-16",267,0.4341
1271,"1191-16",268,0.4305
1272,"1191-16",269,0.4287
1273,"1191-16",270,0.4255
1274,"1191-16",271,0.4226
1275,"1191-16",272,0.4196
1276,"1191-16",273,0.4166
1277,"1191-16",274,0.4134
1278,"1191-16",275,0.4103
1279,"1191-16",276,0.4068
1280,"1191-16",277,0.4032
1281,"1191-16",278,0.4002
1282,"1191-16",279,0.3973
1283,"1191-16",280,0.3938
1284,"1191-16",281,0.3899
1285,"1191-16",282,0.3871
1286,"1191-16",283,0.3824
1287,"1191-16",284,0.3788
1288,"1191-16",285,0.3758
1289,"1191-16",286,0.3718
1290,"1191-16",287,0.3687
1291,"1191-16",288,0.3644
1292,"1191-16",289,0.3611
1293,"1191-16",290,0.3571
1294,"1191-16",291,0.3535
1295,"1191-16",292,0.35
1296,"1191-16",293,0.3474
1297,"1191-16",294,0.3437
1298,"1191-16",295,0.34
1299,"1191-16",296,0.3361
1300,"1191-16",297,0.3336
1301,"1191-16",298,0.3302
1302,"1191-16",299,0.3268
1303,"1191-16",300,0.3242
1304,"1191-16",301,0.3207
1305,"1191-16",302,0.3175
1306,"1191-16",303,0.3147
1307,"1191-16",304,0.3108
1308,"1191-16",305,0.3094
1309,"1191-16",306,0.3061
1310,"1191-16",307,0.3047
1311,"1191-16",308,0.3021
1312,"1191-16",309,0.2987
1313,"1191-16",310,0.2972
1314,"1191-16",311,0.2947
1315,"1191-16",312,0.2919
1316,"1191-16",313,0.2901
1317,"1191-16",314,0.2882
1318,"1191-16",315,0.2855
1319,"1191-16",316,0.2847
1320,"1191-16",317,0.2822
1321,"1191-16",318,0.2798
1322,"1191-16",319,0.2784
1323,"1191-16",320,0.2762
1324,"1191-16",321,0.2766
1325,"1191-16",322,0.2729
1326,"1191-16",323,0.2713
1327,"1191-16",324,0.2695
1328,"1191-16",325,0.2681
1329,"1191-16",326,0.2667
1330,"1191-16",327,0.2648
1331,"1191-16",328,0.2639
1332,"1191-16",329,0.2619
1333,"1191-16",330,0.2607
1334,"1191-16",331,0.2596
1335,"1191-16",332,0.2579
1336,"1191-16",333,0.2566
1337,"1191-16",334,0.256
1338,"1191-16",335,0.2544
1339,"1191-16",336,0.2535
1340,"1191-16",337,0.2524
1341,"1191-16",338,0.2506
1342,"1191-16",339,0.2496
1343,"1191-16",340,0.2489
1344,"1191-16",341,0.2477
1345,"1191-16",342,0.2468
1346,"1191-16",343,0.2454
1347,"1191-16",344,0.244
1348,"1191-16",345,0.2439
1349,"1191-16",346,0.2428
1350,"1191-16",347,0.2414
1351,"1191-16",348,0.2402
1352,"1191-16",349,0.2398
1353,"1191-16",350,0.2381
1354,"1191-16",351,0.2374
1355,"1191-16",352,0.2366
1356,"1191-16",353,0.2349
1357,"1191-16",354,0.2345
1358,"1191-16",355,0.2336
1359,"1191-16",356,0.2332
1360,"1191-16",357,0.2328
1361,"1191-16",358,0.2303
1362,"1191-16",359,0.2308
1363,"1191-16",360,0.2295
1364,"1191-16",361,0.2281
1365,"1191-16",362,0.228
1366,"1191-16",363,0.2275
1367,"1191-16",364,0.2251
1368,"1191-16",365,0.2265
1369,"1191-16",366,0.2242
1370,"1191-16",367,0.225
1371,"1191-16",368,0.2221
1372,"1191-16",369,0.2227
1373,"1191-16",370,0.2226
1374,"1191-16",371,0.222
1375,"1191-16",372,0.2212
1376,"1191-16",373,0.221
1377,"1191-16",374,0.2192
1378,"1191-16",375,0.2175
1379,"1191-16",376,0.2172
1380,"1191-16",377,0.217
1381,"1191-16",378,0.2157
1382,"1191-16",379,0.2155
1383,"1191-16",380,0.2142
1384,"1191-16",381,0.2147
1385,"1191-16",382,0.2132
1386,"1191-16",383,0.2123
1387,"1191-16",384,0.2122
1388,"1191-16",385,0.2107
1389,"1191-16",386,0.2105
1390,"1191-16",387,0.2097
1391,"1191-16",388,0.2099
1392,"1191-16",389,0.2083
1393,"1191-16",390,0.2077
1394,"1191-16",391,0.2069
1395,"1191-16",392,0.2066
1396,"1191-16",393,0.2058
1397,"1191-16",394,0.2045
1398,"1191-16",395,0.2036
1399,"1191-16",396,0.2033
1400,"1191-16",397,0.2026
1401,"1191-16",398,0.202
1402,"1191-16",399,0.2012
1403,"1191-16",400,0.2007
1404,"1191-16",401,0.2001
1405,"1191-16",402,0.1996
1406,"1191-16",403,0.1988
1407,"1191-16",404,0.1984
1408,"1191-16",405,0.1972
1409,"1191-16",406,0.1968
1410,"1191-16",407,0.1964
1411,"1191-16",408,0.1958
1412,"1191-16",409,0.1951
1413,"1191-16",410,0.1942
1414,"1191-16",411,0.1936
1415,"1191-16",412,0.1927
1416,"1191-16",413,0.1922
1417,"1191-16",414,0.1918
1418,"1191-16",415,0.1907
1419,"1191-16",416,0.1902
1420,"1191-16",417,0.1894
1421,"1191-16",418,0.1889
1422,"1191-16",419,0.1883
1423,"1191-16",420,0.1877
1424,"1191-16",421,0.1871
1425,"1191-16",422,0.1867
1426,"1191-16",423,0.186
1427,"1191-16",424,0.1855
1428,"1191-16",425,0.1851
1429,"1191-16",426,0.1846
1430,"1191-16",427,0.1842
1431,"1191-16",428,0.1836
1432,"1191-16",429,0.1831
1433,"1191-16",430,0.1825
1434,"1191-16",431,0.1821
1435,"1191-16",432,0.1816
1436,"1191-16",433,0.1811
1437,"1191-16",434,0.1807
1438,"1191-16",435,0.1802
1439,"1191-16",436,0.1796
1440,"1191-16",437,0.1792
1441,"1191-16",438,0.1786
1442,"1191-16",439,0.1781
1443,"1191-16",440,0.1775
1444,"1191-16",441,0.177
1445,"1191-16",442,0.1765
1446,"1191-16",443,0.1758
1447,"1191-16",444,0.1754
1448,"1191-16",445,0.1748
1449,"1191-16",446,0.1743
1450,"1191-16",447,0.1736
1451,"1191-16",448,0.173
1452,"1191-16",449,0.1724
1453,"1191-16",450,0.1718
1454,"1191-16",451,0.1712
1455,"1191-16",452,0.1705
1456,"1191-16",453,0.1699
1457,"1191-16",454,0.1692
1458,"1191-16",455,0.1686
1459,"1191-16",456,0.168
1460,"1191-16",457,0.1674
1461,"1191-16",458,0.1669
1462,"1191-16",459,0.1662
1463,"1191-16",460,0.1658
1464,"1191-16",461,0.1654
1465,"1191-16",462,0.1651
1466,"1191-16",463,0.1648
1467,"1191-16",464,0.1645
1468,"1191-16",465,0.1645
1469,"1191-16",466,0.1642
1470,"1191-16",467,0.1639
1471,"1191-16",468,0.1636
1472,"1191-16",469,0.1633
1473,"1191-16",470,0.1629
1474,"1191-16",471,0.1624
1475,"1191-16",472,0.1619
1476,"1191-16",473,0.1614
1477,"1191-16",474,0.1609
1478,"1191-16",475,0.1603
1479,"1191-16",476,0.1599
1480,"1191-16",477,0.1595
1481,"1191-16",478,0.159
1482,"1191-16",479,0.1586
1483,"1191-16",480,0.1581
1484,"1191-16",481,0.1576
1485,"1191-16",482,0.1572
1486,"1191-16",483,0.1567
1487,"1191-16",484,0.1563
1488,"1191-16",485,0.1558
1489,"1191-16",486,0.1553
1490,"1191-16",487,0.1549
1491,"1191-16",488,0.1543
1492,"1191-16",489,0.1538
1493,"1191-16",490,0.1533
1494,"1191-16",491,0.1529
1495,"1191-16",492,0.1525
1496,"1191-16",493,0.1521
1497,"1191-16",494,0.1517
1498,"1191-16",495,0.1514
1499,"1191-16",496,0.151
1500,"1191-16",497,0.1506
1501,"1191-16",498,0.1502
1502,"1191-16",499,0.1496
1503,"1191-16",500,0.1492
1504,"1191-16",501,0.1488
1505,"1191-16",502,0.1483
1506,"1191-16",503,0.1479
1507,"1191-16",504,0.1474
1508,"1191-16",505,0.147
1509,"1191-16",506,0.1466
1510,"1191-16",507,0.1461
1511,"1191-16",508,0.1456
1512,"1191-16",509,0.1452
1513,"1191-16",510,0.1447
1514,"1191-16",511,0.1443
1515,"1191-16",512,0.1439
1516,"1191-16",513,0.1434
1517,"1191-16",514,0.1431
1518,"1191-16",515,0.1427
1519,"1191-16",516,0.1424
1520,"1191-16",517,0.142
1521,"1191-16",518,0.1416
1522,"1191-16",519,0.1413
1523,"1191-16",520,0.1409
1524,"1191-16",521,0.1406
1525,"1191-16",522,0.1402
1526,"1191-16",523,0.1399
1527,"1191-16",524,0.1396
1528,"1191-16",525,0.1392
1529,"1191-16",526,0.139
1530,"1191-16",527,0.1387
1531,"1191-16",528,0.1384
1532,"1191-16",529,0.138
1533,"1191-16",530,0.1377
1534,"1191-16",531,0.1374
1535,"1191-16",532,0.137
1536,"1191-16",533,0.1366
1537,"1191-16",534,0.1363
1538,"1191-16",535,0.1359
1539,"1191-16",536,0.1356
1540,"1191-16",537,0.1351
1541,"1191-16",538,0.1348
1542,"1191-16",539,0.1344
1543,"1191-16",540,0.1339
1544,"1191-16",541,0.1335
1545,"1191-16",542,0.1331
1546,"1191-16",543,0.1328
1547,"1191-16",544,0.1323
1548,"1191-16",545,0.132
1549,"1191-16",546,0.1315
1550,"1191-16",547,0.131
1551,"1191-16",548,0.1307
1552,"1191-16",549,0.1303
1553,"1191-16",550,0.1299
1554,"1191-16",551,0.1295
1555,"1191-16",552,0.1291
1556,"1191-16",553,0.1288
1557,"1191-16",554,0.1283
1558,"1191-16",555,0.128
1559,"1191-16",556,0.1278
1560,"1191-16",557,0.1278
1561,"1191-16",558,0.1275
1562,"1191-16",559,0.1272
1563,"1191-16",560,0.1269
1564,"1191-16",561,0.1266
1565,"1191-16",562,0.1263
1566,"1191-16",563,0.1259
1567,"1191-16",564,0.1256
1568,"1191-16",565,0.1252
1569,"1191-16",566,0.1247
1570,"1191-16",567,0.1242
1571,"1191-16",568,0.1237
1572,"1191-16",569,0.1232
1573,"1191-16",570,0.1227
1574,"1191-16",571,0.1223
1575,"1191-16",572,0.1219
1576,"1191-16",573,0.1215
1577,"1191-16",574,0.1211
1578,"1191-16",575,0.1208
1579,"1191-16",576,0.1204
1580,"1191-16",577,0.1201
1581,"1191-16",578,0.1198
1582,"1191-16",579,0.1195
1583,"1191-16",580,0.1192
1584,"1191-16",581,0.1189
1585,"1191-16",582,0.1186
1586,"1191-16",583,0.1183
1587,"1191-16",584,0.1181
1588,"1191-16",585,0.1179
1589,"1191-16",586,0.1176
1590,"1191-16",587,0.1173
1591,"1191-16",588,0.117
1592,"1191-16",589,0.1167
1593,"1191-16",590,0.1164
1594,"1191-16",591,0.1161
1595,"1191-16",592,0.1157
1596,"1191-16",593,0.1154
1597,"1191-16",594,0.1152
1598,"1191-16",595,0.115
1599,"1191-16",596,0.1148
1600,"1191-16",597,0.1147
1601,"1191-16",598,0.1146
1602,"1191-16",599,0.1145
1603,"1191-16",600,0.1143
1604,"1191-16",601,0.114
1605,"1191-16",602,0.1137
1606,"1191-16",603,0.1135
1607,"1191-16",604,0.1133
1608,"1191-16",605,0.1131
1609,"1191-16",606,0.1129
1610,"1191-16",607,0.1127
1611,"1191-16",608,0.1125
1612,"1191-16",609,0.1124
1613,"1191-16",610,0.1122
1614,"1191-16",611,0.112
1615,"1191-16",612,0.1117
1616,"1191-16",613,0.1115
1617,"1191-16",614,0.1112
1618,"1191-16",615,0.111
1619,"1191-16",616,0.1108
1620,"1191-16",617,0.1105
1621,"1191-16",618,0.1103
1622,"1191-16",619,0.11
1623,"1191-16",620,0.1098
1624,"1191-16",621,0.1096
1625,"1191-16",622,0.1094
1626,"1191-16",623,0.1092
1627,"1191-16",624,0.109
1628,"1191-16",625,0.1088
1629,"1191-16",626,0.1086
1630,"1191-16",627,0.1083
1631,"1191-16",628,0.108
1632,"1191-16",629,0.1078
1633,"1191-16",630,0.1075
1634,"1191-16",631,0.1073
1635,"1191-16",632,0.107
1636,"1191-16",633,0.1067
1637,"1191-16",634,0.1065
1638,"1191-16",635,0.1061
1639,"1191-16",636,0.1059
1640,"1191-16",637,0.1057
1641,"1191-16",638,0.1054
1642,"1191-16",639,0.1052
1643,"1191-16",640,0.105
1644,"1191-16",641,0.1048
1645,"1191-16",642,0.1046
1646,"1191-16",643,0.1044
1647,"1191-16",644,0.1042
1648,"1191-16",645,0.104
1649,"1191-16",646,0.1038
1650,"1191-16",647,0.1035
1651,"1191-16",648,0.1033
1652,"1191-16",649,0.103
1653,"1191-16",650,0.1028
1654,"1191-16",651,0.1025
1655,"1191-16",652,0.1023
1656,"1191-16",653,0.1021
1657,"1191-16",654,0.1019
1658,"1191-16",655,0.1017
1659,"1191-16",656,0.1015
1660,"1191-16",657,0.1012
1661,"1191-16",658,0.101
1662,"1191-16",659,0.1009
1663,"1191-16",660,0.1007
1664,"1191-16",661,0.1005
1665,"1191-16",662,0.1005
1666,"1191-16",663,0.1003
1667,"1191-16",664,0.1002
1668,"1191-16",665,0.1
1669,"1191-16",666,0.0999
1670,"1191-16",667,0.0998
1671,"1191-16",668,0.0997
1672,"1191-16",669,0.0995
1673,"1191-16",670,0.0993
1674,"1191-16",671,0.0992
1675,"1191-16",672,0.099
1676,"1191-16",673,0.0988
1677,"1191-16",674,0.0986
1678,"1191-16",675,0.0985
1679,"1191-16",676,0.0984
1680,"1191-16",677,0.0983
1681,"1191-16",678,0.0982
1682,"1191-16",679,0.0982
1683,"1191-16",680,0.0981
1684,"1191-16",681,0.098
1685,"1191-16",682,0.0978
1686,"1191-16",683,0.0976
1687,"1191-16",684,0.0974
1688,"1191-16",685,0.0973
1689,"1191-16",686,0.0971
1690,"1191-16",687,0.0969
1691,"1191-16",688,0.0967
1692,"1191-16",689,0.0965
1693,"1191-16",690,0.0963
1694,"1191-16",691,0.096
1695,"1191-16",692,0.0959
1696,"1191-16",693,0.0957
1697,"1191-16",694,0.0955
1698,"1191-16",695,0.0952
1699,"1191-16",696,0.095
1700,"1191-16",697,0.0949
1701,"1191-16",698,0.0946
1702,"1191-16",699,0.0945
1703,"1191-16",700,0.0943
1704,"1191-16",701,0.0941
1705,"1191-16",702,0.0939
1706,"1191-16",703,0.0937
1707,"1191-16",704,0.0935
1708,"1191-16",705,0.0933
1709,"1191-16",706,0.093
1710,"1191-16",707,0.0928
1711,"1191-16",708,0.0925
1712,"1191-16",709,0.0922
1713,"1191-16",710,0.0921
1714,"1191-16",711,0.0917
1715,"1191-16",712,0.0915
1716,"1191-16",713,0.0913
1717,"1191-16",714,0.091
1718,"1191-16",715,0.0908
1719,"1191-16",716,0.0906
1720,"1191-16",717,0.0904
1721,"1191-16",718,0.0902
1722,"1191-16",719,0.09
1723,"1191-16",720,0.0898
1724,"1191-16",721,0.0897
1725,"1191-16",722,0.0894
1726,"1191-16",723,0.0893
1727,"1191-16",724,0.0892
1728,"1191-16",725,0.089
1729,"1191-16",726,0.0889
1730,"1191-16",727,0.0888
1731,"1191-16",728,0.0886
1732,"1191-16",729,0.0883
1733,"1191-16",730,0.0881
1734,"1191-16",731,0.0879
1735,"1191-16",732,0.0878
1736,"1191-16",733,0.0875
1737,"1191-16",734,0.0873
1738,"1191-16",735,0.0873
1739,"1191-16",736,0.087
1740,"1191-16",737,0.0869
1741,"1191-16",738,0.0867
1742,"1191-16",739,0.0865
1743,"1191-16",740,0.0864
1744,"1191-16",741,0.0862
1745,"1191-16",742,0.0861
1746,"1191-16",743,0.0859
1747,"1191-16",744,0.0858
1748,"1191-16",745,0.0857
1749,"1191-16",746,0.0856
1750,"1191-16",747,0.0856
1751,"1191-16",748,0.0855
1752,"1191-16",749,0.0853
1753,"1191-16",750,0.0851
1754,"1191-16",751,0.0849
1755,"1191-16",752,0.0847
1756,"1191-16",753,0.0845
1757,"1191-16",754,0.0843
1758,"1191-16",755,0.0841
1759,"1191-16",756,0.0839
1760,"1191-16",757,0.0837
1761,"1191-16",758,0.0835
1762,"1191-16",759,0.0832
1763,"1191-16",760,0.083
1764,"1191-16",761,0.0828
1765,"1191-16",762,0.0826
1766,"1191-16",763,0.0824
1767,"1191-16",764,0.0822
1768,"1191-16",765,0.082
1769,"1191-16",766,0.0818
1770,"1191-16",767,0.0817
1771,"1191-16",768,0.0816
1772,"1191-16",769,0.0814
1773,"1191-16",770,0.0812
1774,"1191-16",771,0.0811
1775,"1191-16",772,0.081
1776,"1191-16",773,0.0808
1777,"1191-16",774,0.0806
1778,"1191-16",775,0.0805
1779,"1191-16",776,0.0804
1780,"1191-16",777,0.0803
